,mem_request_avg_container,mem_request_sum_container,mem_limit_avg_container,mem_limit_sum_container,mem_usage_sum_container,mem_usage_avg_container,mem_usage_max_container,mem_usage_min_container,mem_rss_sum_container,mem_rss_avg_container,mem_rss_max_container,mem_rss_min_container
,"4096000000","24576000000","8192000000","24576000000","6865225869.24138","1144204311.5402298","2304155648","0","6697470587.586207","1116245097.9310346","2255273984","0"
,"4096000000","12288000000",,,"8475755685.161289","2825251895.053763","4854505472","1116057600","8326671062.709679","2775557020.9032264","4796182528","1091731456"
,"4096000000","12288000000",,,"8393374422.709679","2797791474.2365594","5465341952","1484648448","8241674834.580645","2747224944.8602147","5401538560","1444319232"
,"4096000000","12288000000",,,"8517188971.354841","2839062990.4516134","5320445952","1544974336","8358665182.967743","2786221727.6559143","5263142912","1506291712"
,"4096000000","12288000000",,,"8451429541.161291","2817143180.387097","5033033728","1525014528","8290546060.387096","2763515353.462365","4974538752","1474543616"
,"4096000000","12288000000",,,"8584654055.225807","2861551351.7419357","6012968960","1622777856","8419547202.064516","2806515734.0215054","5947166720","1583882240"
,"4096000000","12288000000",,,"8945458803.612904","2981819601.204301","5959639040","1575251968","8772374395.87097","2924124798.6236563","5883174912","1520877568"
,"4096000000","12288000000",,,"9211676738.064516","3070558912.688172","5911248896","1585913856","9028939776","3009646592","5805219840","1533857792"
,"4096000000","12288000000",,,"8487675837.935482","2829225279.3118277","5611356160","1692749824","8304533900.387096","2768177966.795699","5547954176","1639952384"
,"4096000000","12288000000",,,"8817434624","2939144874.6666665","4838825984","1659187200","8619514846.967743","2873171615.6559143","4757135360","1594769408"
,"4096000000","12288000000",,,"9005848245.677418","3001949415.225806","5426466816","1610625024","8805060343.741936","2935020114.580645","5340098560","1562849280"
,"4096000000","12288000000",,,"9244103184.516129","3081367728.172043","5996408832","1719717888","9040927975.225807","3013642658.4086018","5919870976","1646292992"
,"4096000000","12288000000",,,"8992868550.193548","2997622850.064516","5676445696","1670324224","8784458520.774193","2928152840.2580643","5592571904","1617637376"
,"4096000000","12288000000",,,"9222215217.548386","3074071739.1827955","6518218752","1659633664","9007843790.451614","3002614596.8172045","6431571968","1595076608"
,"4096000000","12288000000",,,"9210805214.967741","3070268404.9892473","5522132992","1697648640","8994758259.612904","2998252753.2043014","5440000000","1627643904"
,"4096000000","12288000000",,,"9291419912.258064","3097139970.7526884","5752963072","1696391168","9059002830.451612","3019667610.1505375","5653057536","1628377088"
,"4096000000","12288000000",,,"8944756009.290321","2981585336.430107","5548527616","1773690880","8681246191.483871","2893748730.4946237","5450113024","1705521152"
,"4096000000","12288000000",,,"8975907014.193546","2991969004.7311826","6195122176","1789255680","8742362211.096775","2914120737.0322585","6083346432","1721995264"
,"4096000000","12288000000",,,"9789366007.741936","3263122002.580645","6188724224","1715527680","9547567500.387096","3182522500.1290326","6104109056","1648816128"
,"4096000000","12288000000",,,"9560033112.636559","3186677704.212186","5681795072","1667473408","9315744862.692472","3105248287.5641575","5587828736","1593315328"
,"4096000000","12288000000",,,"9082356905.565592","3027452301.8551974","6026063872","1692073984","8836323495.363441","2945441165.121147","5930426368","1623928832"
,"4096000000","12288000000",,,"8742351772.903225","2914117257.6344085","4835946496","1753468928","8491479436.387096","2830493145.4623656","4745342976","1666437120"
,"4096000000","12288000000",,,"8994916946.580645","2998305648.860215","4581466112","1691402240","8742716977.548388","2914238992.5161295","4503162880","1615360000"
,"4096000000","12288000000",,,"9369607795.612904","3123202598.5376344","5433536512","1682767872","9106527793.548388","3035509264.516129","5328052224","1599389696"
,"4096000000","12288000000",,,"9161898974.967743","3053966324.989248","5267632128","1686597632","8896670554.83871","2965556851.612904","5147303936","1600724992"
,"4096000000","12288000000",,,"9744840637.935486","3248280212.6451616","5422829568","1646645248","9468026219.35484","3156008739.7849464","5323644928","1558302720"
,"4096000000","12288000000",,,"9228926447.483871","3076308815.8279576","5209620480","1741369344","8945794014.967741","2981931338.3225803","5115387904","1663938560"
,"4096000000","12288000000",,,"9519732669.935484","3173244223.311828","6031699968","1678016512","9232968274.580647","3077656091.526882","5911511040","1587150848"
,"4096000000","12288000000",,,"9567257500.903227","3189085833.634409","5758320640","1748094976","9277700954.838709","3092566984.9462366","5633990656","1647124480"
,"4096000000","12288000000",,,"9052218929.548388","3017406309.8494625","6011883520","1732243456","8751712322.064514","2917237440.6881714","5874352128","1632841728"
,"4096000000","12288000000",,,"9570080966.193548","3190026988.731183","6241648640","1668481024","9271211305.290321","3090403768.430107","6136868864","1574383616"
,"4096000000","12288000000",,,"9379123332.129032","3126374444.0430107","5246013440","1672560640","9075467957.67742","3025155985.892473","5139058688","1575190528"
,"4096000000","12288000000",,,"9552891904","3184297301.3333335","6006083584","1841348608","9238612298.32258","3079537432.774194","5884731392","1755181056"
,"4096000000","12288000000",,,"8855870430.967743","2951956810.3225813","5791567872","1775726592","8544295374.451613","2848098458.150538","5670940672","1669480448"
,"4096000000","12288000000",,,"9565639845.161291","3188546615.0537634","6440992768","1800265728","9252976838.193548","3084325612.7311826","6330126336","1711824896"
,"4096000000","12288000000",,,"9841859418.83871","3280619806.27957","5610065920","1693138944","9522328344.774193","3174109448.2580643","5499494400","1594433536"
,"4096000000","12288000000",,,"9589223424","3196407808","6081564672","1747230720","9262878059.35484","3087626019.784946","5955612672","1648136192"
,"4096000000","12288000000",,,"8811333301.67742","2937111100.55914","6393204736","1768165376","8487568020.645161","2829189340.2150536","6280282112","1656274944"
,"4096000000","12288000000",,,"9181402805.67742","3060467601.892473","5658099712","1707282432","8851376458.32258","2950458819.4408603","5545742336","1584025600"
,"4096000000","12288000000",,,"9311393725.935484","3103797908.645161","6200500224","1807142912","8977891592.258064","2992630530.752688","6065307648","1700806656"
,"4096000000","12288000000",,,"9764959529.290321","3254986509.7634406","5944778752","1714827264","9423979156.64516","3141326385.548387","5798522880","1597349888"
,"4096000000","12288000000",,,"9064105653.67742","3021368551.225806","5698383872","1809768448","8721701458.580647","2907233819.526882","5568208896","1685721088"
,"4096000000","12288000000",,,"9236316027.870966","3078772009.2903223","5340692480","1709285376","8891051899.870968","2963683966.623656","5219667968","1598144512"
,"4096000000","12288000000",,,"8892278453.67742","2964092817.892473","5771571200","1688272896","8541053720.774193","2847017906.924731","5642592256","1568813056"
,"4096000000","12288000000",,,"9552873273.806452","3184291091.2688174","5471641600","1813057536","9194589283.096775","3064863094.365592","5345943552","1688510464"
,"4096000000","12288000000",,,"9851933993.290323","3283977997.763441","5836812288","1711923200","9493152008.258064","3164384002.752688","5707857920","1586335744"
,"4096000000","12288000000",,,"9648538921.290323","3216179640.4301076","5320220672","1721487360","9273278596.129034","3091092865.3763447","5185536000","1590857728"
,"4096000000","12288000000",,,"9509104342.709679","3169701447.569893","5791866880","1696116736","9132664105.290321","3044221368.430107","5658025984","1569415168"
,"4096000000","12288000000",,,"8752154954.322578","2917384984.774193","4504891392","1768738816","8393215180.8","2797738393.6000004","4360581120","1639686144"
,"4096000000","12288000000",,,"8982387868.352688","2994129289.4508963","5801529344","1762959360","8600373437.384945","2866791145.794982","5670715392","1630076928"
,"4096000000","12288000000",,,"9148806969.806454","3049602323.268818","5719097344","1692024832","8759181444.129032","2919727148.0430107","5566619648","1559539712"
,"4096000000","12288000000",,,"9278170012.903225","3092723337.634409","5443133440","1870671872","8881088313.806452","2960362771.268817","5301252096","1751654400"
,"4096000000","12288000000",,,"9120290221.419355","3040096740.4731183","5607284736","1729601536","8719185589.677418","2906395196.5591397","5476335616","1597136896"
,"4096000000","12288000000",,,"9427195045.16129","3142398348.387097","5974786048","1746042880","9017561484.387096","3005853828.129032","5824614400","1617104896"
,"4096000000","12288000000",,,"9542281678.451612","3180760559.483871","6828843008","1833598976","9128043553.032257","3042681184.3440857","6680682496","1703723008"
,"4096000000","12288000000",,,"9460708587.630108","3153569529.2100363","6518288384","1807118336","9044646870.15914","3014882290.053046","6358597632","1691398144"
,"4096000000","12288000000",,,"9488862721.101076","3162954240.3670254","5379727360","1775370240","9067168712.946236","3022389570.982078","5244588032","1635090432"
,"4096000000","12288000000",,,"9588537674.322578","3196179224.774193","5906939904","1834557440","9167956694.709677","3055985564.903226","5729275904","1677979648"
,"4096000000","12288000000",,,"9754166305.032257","3251388768.3440857","7152070656","1809862656","9325205570.064514","3108401856.6881714","6984245248","1669107712"
,"4096000000","12288000000",,,"9226931959.741934","3075643986.5806446","5786189824","1768493056","8795091340.387096","2931697113.4623656","5627760640","1620443136"
,"4096000000","12288000000",,,"9320315870.967741","3106771956.9892473","6980657152","1730551808","8871417261.419357","2957139087.1397853","6823718912","1577328640"
,"4096000000","12288000000",,,"9329323503.48387","3109774501.16129","5572112384","1770266624","8888552414.967743","2962850804.9892473","5398282240","1622650880"
,"4096000000","12288000000",,,"9371980304.516129","3123993434.8387094","5458083840","1742213120","8925386818.064516","2975128939.354839","5308809216","1597857792"
,"4096000000","12288000000",,,"9473076719.483871","3157692239.827957","5635358720","1863041024","9017484849.548386","3005828283.1827955","5466161152","1712148480"
,"4096000000","12288000000",,,"9614069495.741936","3204689831.9139786","6082248704","1924386816","9154321639.225807","3051440546.408602","5937614848","1798520832"
,"4096000000","12288000000",,,"10031809701.16129","3343936567.0537634","5394243584","1884532736","9562659146.322582","3187553048.774194","5248479232","1757585408"
,"4096000000","12288000000",,,"9619000286.967743","3206333428.989248","6457450496","1773043712","9147816662.709679","3049272220.903226","6289805312","1616519168"
,"4096000000","12288000000",,,"9722337610.322582","3240779203.4408603","6413504512","1779273728","9253376792.774195","3084458930.9247317","6254235648","1611374592"
,"4096000000","12288000000",,,"9975297981.935482","3325099327.3118277","6290038784","1807425536","9499621309.935484","3166540436.645161","6100566016","1645182976"
,"4096000000","12288000000",,,"9613301033.290321","3204433677.7634406","5722603520","1878556672","9144619800.774193","3048206600.2580647","5540274176","1742143488"
,"4096000000","12288000000",,,"9472855931.870968","3157618643.9569893","4937314304","1840979968","8999058795.35484","2999686265.1182795","4781531136","1679085568"
,"4096000000","12288000000",,,"9372157885.935482","3124052628.6451607","5483208704","1859530752","8887622887.225807","2962540962.408602","5294940160","1687592960"
,"4096000000","12288000000",,,"9744478075.870968","3248159358.623656","5666308096","1825259520","9261965047.741936","3087321682.580645","5507645440","1656279040"
,"4096000000","12288000000",,,"9036497160.258064","3012165720.0860214","5293056000","1781751808","8550577977.806452","2850192659.268817","5134868480","1617510400"
,"4096000000","12288000000",,,"9422664340.645163","3140888113.5483875","6253387776","1834467328","8937161364.64516","2979053788.2150536","6087507968","1656004608"
,"4096000000","12288000000",,,"9702279630.451612","3234093210.1505375","6103834624","1744470016","9209628870.19355","3069876290.0645165","5908783104","1572036608"
,"4096000000","12288000000",,,"9572267173.16129","3182058022.537634","5398761472","1849044992","9049397049.806454","3016465683.2688174","5200400384","1669840896"
,"4096000000","12288000000",,,"9409906357.677422","3136635452.55914","5454667776","1756401664","8907846821.161291","2969282273.7204304","5285302272","1582899200"
,"4096000000","12288000000",,,"9420908345.806452","3140302781.935484","5322625024","1917517824","8902314050.064518","2967438016.6881723","5122740224","1738387456"
,"4096000000","12288000000",,,"9822030947.096775","3263362173.52258","6184427520","1786810368","9270124557.212902","3090041519.070967","5999411200","1602568192"
,"4096000000","12288000000",,,"9754393329.135483","3251464443.0451612","6063517696","1828986880","9231745675.836557","3077248558.612186","5869101056","1646555136"
,"4096000000","12288000000",,,"9802714871.741936","3267571623.913978","5863862272","1801093120","9283372329.290323","3094457443.096774","5670416384","1616076800"
,"4096000000","12288000000",,,"9807437956.129032","3269145985.3763437","5511598080","1906851840","9285498153.290321","3095166051.096774","5330530304","1754697728"
,"4096000000","12288000000",,,"9834705424.516129","3278235141.5053763","6019842048","1896095744","9296559467.35484","3098853155.7849464","5778726912","1715056640"
,"4096000000","12288000000",,,"9457449554.580645","3152483184.860215","6000050176","1854558208","8927795398.19355","2975931799.39785","5826174976","1650159616"
,"4096000000","12288000000",,,"9658391915.35484","3219463971.7849464","6193463296","1866928128","9115729920","3038576640","6018101248","1664303104"
,"4096000000","12288000000",,,"9699758476.387096","3233252825.4623656","5839142912","1882845184","9148058194.580643","3049352731.526881","5621841920","1660256256"
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
