,mem_request_avg_container,mem_request_sum_container,mem_limit_avg_container,mem_limit_sum_container,mem_usage_sum_container,mem_usage_avg_container,mem_usage_max_container,mem_usage_min_container,mem_rss_sum_container,mem_rss_avg_container,mem_rss_max_container,mem_rss_min_container
,"4096000000","12288000000","8192000000","24576000000","787521536","262507178.66666666","416567296","0","747341824","249113941.33333334","395612160","0"
,"4096000000","12288000000","8192000000","24576000000","2013492653.4193547","671164217.8064516","854532096","462340096","1951022839.7419355","650340946.5806452","833232896","441135104"
,"4096000000","12288000000","8192000000","24576000000","2129180605.9354835","709726868.6451612","939188224","563777536","2064114324.645161","688038108.2150537","916799488","544952320"
,"4096000000","12288000000","8192000000","24576000000","2165523885.419355","721841295.1397849","847601664","569597952","2103394700.3870971","701131566.795699","826830848","549621760"
,"4096000000","12288000000","8192000000","24576000000","2202833820.903226","734277940.3010752","861290496","568016896","2140559293.9354842","713519764.6451614","840699904","548253696"
,"4096000000","12288000000","8192000000","24576000000","2214498568.2580643","738166189.4193548","880611328","582004736","2151489271.7419353","717163090.5806451","860033024","561897472"
,"4096000000","12288000000","8192000000","24576000000","2246591521.032258","748863840.3440859","885080064","581488640","2185277968.516129","728425989.5053763","862883840","562405376"
,"4096000000","12288000000","8192000000","24576000000","2229776119.7419357","743258706.5806451","889221120","584421376","2168413018.83871","722804339.6129034","868466688","567242752"
,"4096000000","12288000000","8192000000","24576000000","2240689317.16129","746896439.0537635","859910144","588529664","2176421429.952688","725473809.9842294","839720960","568729600"
,"4096000000","12288000000","8192000000","24576000000","2257017800.946236","752339266.9820787","855171072","600514560","2194159959.535484","731386653.1784946","837246976","578609152"
,"4096000000","12288000000","8192000000","24576000000","2261692944.516129","753897648.1720431","885485568","592900096","2197369096.2580643","732456365.4193549","863469568","573243392"
,"4096000000","12288000000","8192000000","24576000000","2304622724.129032","768207574.7096773","882139136","649273344","2239943977.2903223","746647992.4301075","861605888","626561024"
,"4096000000","12288000000","8192000000","24576000000","2292619726.451613","764206575.483871","899346432","628645888","2229437076.6451616","743145692.2150538","876077056","604934144"
,"4096000000","12288000000","8192000000","24576000000","2347342154.3225813","782447384.7741936","1000574976","619352064","2282949863.225806","760983287.7419355","976998400","597721088"
,"4096000000","12288000000","8192000000","24576000000","2313929761.032258","771309920.344086","874561536","610746368","2249353282.064516","749784427.3548386","852082688","592818176"
,"4096000000","12288000000","8192000000","24576000000","2323359810.064516","774453270.0215052","931500032","616525824","2260335450.83871","753445150.2795699","909926400","597352448"
,"4096000000","12288000000","8192000000","24576000000","2349797446.4688168","783265815.4896057","924082176","622772224","2284685127.0193543","761561709.0064515","905039872","602566656"
,"4096000000","12288000000","8192000000","24576000000","2359328525.7634406","786442841.9211469","914427904","634277888","2293925500.421505","765063784.6021504","890138624","612450304"
,"4096000000","12288000000","8192000000","24576000000","2348949768.2580643","782983256.0860214","918028288","627519488","2284973287.2258067","761657762.4086022","896770048","606998528"
,"4096000000","12288000000","8192000000","24576000000","2416334517.6774197","805444839.2258066","916316160","656273408","2350461985.032258","783487328.3440862","894787584","635609088"
,"4096000000","12288000000","8192000000","24576000000","2427796182.709677","809265394.2365592","941789184","665251840","2361426316.387097","787142105.4623656","920510464","644337664"
,"4096000000","12288000000","8192000000","24576000000","2450103130.83871","816701043.6129034","963301376","669634560","2383237780.6451616","794412593.5483872","942518272","644468736"
,"4096000000","12288000000","8192000000","24576000000","2442668362.3225803","814222787.4408602","991739904","662355968","2375106163.612903","791702054.5376344","967585792","640991232"
,"4096000000","12288000000","8192000000","24576000000","2425287845.1612906","808429281.7204303","991739904","666673152","2359645877.6774197","786548625.8924731","967585792","645013504"
,"4096000000","12288000000","8192000000","24576000000","2465182620.903226","821727540.3010752","937267200","679010304","2398849354.3225803","799616451.44086","916590592","655024128"
,"4096000000","12288000000","8192000000","24576000000","2437319514.83871","812439838.27957","928280576","681275392","2371724717.419355","790574905.8064517","907071488","659644416"
,"4096000000","12288000000","8192000000","24576000000","2480256297.2903223","826752099.0967741","960888832","681955328","2413887752.2580643","804629250.7526882","941060096","660557824"
,"4096000000","12288000000","8192000000","24576000000","2478028073.2903223","826009357.7634408","952836096","684679168","2411576815.4838705","803858938.4946235","930820096","663629824"
,"4096000000","12288000000","8192000000","24576000000","2488905860.129032","829635286.7096775","939171840","687181824","2423190428.903226","807730142.967742","917487616","666730496"
,"4096000000","12288000000","8192000000","24576000000","2512970652.9032254","837656884.3010752","1013911552","694542336","2444257742.451613","814752580.8172042","986120192","673288192"
,"4096000000","12288000000","8192000000","24576000000","2554148533.6774197","851382844.5591398","1008099328","692867072","2482362037.677419","827454012.5591397","982810624","672444416"
,"4096000000","12288000000","8192000000","24576000000","2614184662.7096777","871394887.5698924","1023995904","726204416","2543268632.774194","847756210.9247313","995192832","701534208"
,"4096000000","12288000000","8192000000","24576000000","2557632115.6129036","852544038.5376344","1005580288","700604416","2486646057.2903223","828882019.0967741","983605248","679190528"
,"4096000000","12288000000","8192000000","24576000000","2551751448.774194","850583816.2580646","1016762368","690544640","2480292500.6451616","826764166.8817205","993230848","669310976"
,"4096000000","12288000000","8192000000","24576000000","2597757324.387097","865919108.1290323","1046781952","704647168","2525572195.096774","841857398.3655914","1024708608","678543360"
,"4096000000","12288000000","8192000000","24576000000","2560016384","853338794.6666667","1020047360","700559360","2487266403.096774","829088801.0322582","995065856","678178816"
,"4096000000","12288000000","8192000000","24576000000","2567562140.903226","855854046.9677418","980680704","712646656","2496365997.419355","832121999.139785","958816256","688078848"
,"4096000000","12288000000","8192000000","24576000000","2609502141.935484","870003524.8172044","1015754752","697286656","2537858345.2903223","845952781.7634408","990650368","674037760"
,"4096000000","12288000000","8192000000","24576000000","2577208617.290323","859069539.0967743","1005834240","708685824","2505865678.451613","835288559.483871","981893120","683360256"
,"4096000000","12288000000","8192000000","24576000000","2575524368.516129","858508122.8387096","1039007744","705490944","2502458070.7096777","834152690.2365592","1014419456","682094592"
,"4096000000","12288000000","8192000000","24576000000","2577122204.903226","859040734.967742","1030017024","705703936","2505506816.0000005","835168938.6666667","1006428160","682098688"
,"4096000000","12288000000","8192000000","24576000000","2557231896.7741933","852410632.2580644","987521024","700522496","2484493278.967742","828164426.3225807","964337664","676028416"
,"4096000000","12288000000","8192000000","24576000000","2570398290.580645","856799430.1935483","1038876672","700682240","2496922128.5161295","832307376.1720431","1014038528","677879808"
,"4096000000","12288000000","8192000000","24576000000","2596781022.967742","865593674.3225807","1001676800","707497984","2523872222.967742","841290740.9892473","975970304","684314624"
,"4096000000","12288000000","8192000000","24576000000","2587933266.5806456","862644422.1935484","1039822848","708087808","2515067408.516129","838355802.8387097","1014079488","684089344"
,"4096000000","12288000000","8192000000","24576000000","2584801544.2580647","861600514.7526882","1031749632","711462912","2512082217.2903223","837360739.0967741","1007259648","686665728"
,"4096000000","12288000000","8192000000","24576000000","2634528173.419355","878176057.8064517","1100759040","707481600","2563197258.322581","854399086.1075269","1078935552","685129728"
,"4096000000","12288000000","8192000000","24576000000","2622901479.225806","874300493.0752687","1089540096","712077312","2551258871.7419353","850419623.9139785","1061806080","692416512"
,"4096000000","12288000000","8192000000","24576000000","2616113746.580645","872037915.5268817","979329024","713314304","2544553851.8709674","848184617.2903225","955781120","689307648"
,"4096000000","12288000000","8192000000","24576000000","2608481973.677419","869493991.2258065","965890048","708194304","2536029283.096774","845343094.3655913","941137920","689057792"
,"4096000000","12288000000","8192000000","24576000000","2642837768.2580647","880945922.7526882","1014083584","712851456","2571145216","857048405.3333333","992538624","690421760"
,"4096000000","12288000000","8192000000","24576000000","2624540143.483871","874846714.4946237","1000644608","720072704","2552764349.935484","850921449.9784946","975695872","696549376"
,"4096000000","12288000000","8192000000","24576000000","2635778114.064516","878592704.6881721","1001103360","732364800","2563538547.612903","854512849.2043011","973737984","707506176"
,"4096000000","12288000000","8192000000","24576000000","2622527025.548387","874175675.1827956","1009913856","724299776","2549143353.8064513","849714451.2688172","980099072","703070208"
,"4096000000","12288000000","8192000000","24576000000","2645052250.8387094","881684083.6129031","1013460992","739885056","2570494744.774194","856831581.5913979","988356608","713883648"
,"4096000000","12288000000","8192000000","24576000000","2621038592","873679530.6666665","1031434240","724557824","2546360848.516129","848786949.5053763","1008590848","699826176"
,"4096000000","12288000000","8192000000","24576000000","2687873024","895957674.6666667","1076121600","781074432","2612803517.935484","870934505.9784946","1047085056","757891072"
,"4096000000","12288000000","8192000000","24576000000","2649713895.2258067","883237965.0752689","1003958272","719855616","2573417571.096774","857805857.032258","978714624","696496128"
,"4096000000","12288000000","8192000000","24576000000","2635501832.2580643","878500610.7526882","1016025088","724738048","2559789914.8387094","853263304.9462365","991539200","701321216"
,"4096000000","12288000000","8192000000","24576000000","2668891102.967742","889630367.6559141","1013800960","722718720","2593972620.387097","864657540.1290324","988086272","697610240"
,"4096000000","12288000000","8192000000","24576000000","2689243202.064516","896414400.688172","1038573568","730435584","2612949388.387097","870983129.4623656","1015640064","704532480"
,"4096000000","12288000000","8192000000","24576000000","2667250721.0322585","889083573.6774194","1070899200","727433216","2591633143.7419353","863877714.5806451","1043427328","701108224"
,"4096000000","12288000000","8192000000","24576000000","2669898190.4516125","889966063.4838709","1011773440","725569536","2593363769.806452","864454589.9354839","984506368","702017536"
,"4096000000","12288000000","8192000000","24576000000","2672673957.1612906","890891319.0537635","1225314304","736133120","2598319929.806452","866106643.2688172","1197752320","712335360"
,"4096000000","12288000000","8192000000","24576000000","2697669070.451613","899223023.483871","1023057920","732770304","2623067961.806452","874355987.2688172","1000345600","708005888"
,"4096000000","12288000000","8192000000","24576000000","2646356100.1290326","882118700.043011","1010839552","753369088","2572974806.7096777","857658268.9032259","986275840","726278144"
,"4096000000","12288000000","8192000000","24576000000","2693214604.3870964","897738201.4623654","1025323008","755859456","2619854055.225806","873284685.0752687","998772736","729419776"
,"4096000000","12288000000","8192000000","24576000000","2667745015.7419357","889248338.5806452","1024073728","734879744","2594874533.16129","864958177.72043","998494208","712163328"
,"4096000000","12288000000","8192000000","24576000000","2664357095.225806","888119031.7419355","988962816","734748672","2590538586.83871","863512862.27957","967843840","709840896"
,"4096000000","12288000000","8192000000","24576000000","2678467022.4516125","892822340.8172042","1021104128","730271744","2606142893.419355","868714297.8064517","995209216","707551232"
,"4096000000","12288000000","8192000000","24576000000","2697078850.064516","899026283.3548387","1011007488","735576064","2624531158.7096777","874843719.5698924","986923008","714866688"
,"4096000000","12288000000","8192000000","24576000000","2717165766.193548","905721922.0645161","1151664128","760770560","2644295812.129032","881431937.376344","1123381248","731947008"
,"4096000000","12288000000","8192000000","24576000000","2682246044.903226","894082014.967742","1015021568","735105024","2610194101.6774197","870064700.5591398","993181696","713117696"
,"4096000000","12288000000","8192000000","24576000000","2657950422.709677","885983474.2365592","996876288","735563776","2584954813.935484","861651604.6451614","973746176","712077312"
,"4096000000","12288000000","8192000000","24576000000","2711798156.3870964","903932718.7956989","1040850944","730607616","2641182587.870968","880394195.9569893","1021243392","709922816"
,"4096000000","12288000000","8192000000","24576000000","2671115230.967742","890371743.655914","1076015104","727556096","2599083635.6129036","866361211.8709679","1046528000","705863680"
,"4096000000","12288000000","8192000000","24576000000","2681948754.580645","893982918.1935484","1017438208","738054144","2610070561.032258","870023520.344086","991215616","713555968"
,"4096000000","12288000000","8192000000","24576000000","2703439145.2903223","901146381.7634408","1071058944","736911360","2631464497.548387","877154832.516129","1045213184","713187328"
,"4096000000","12288000000","8192000000","24576000000","2692485384.2580643","897495128.0860214","1044090880","742977536","2616268601.8064513","872089533.9354838","1020645376","719056896"
,"4096000000","12288000000","8192000000","24576000000","2697034586.83871","899011528.9462366","1033383936","739147776","2624282624","874760874.6666666","1009160192","717963264"
,"4096000000","12288000000","8192000000","24576000000","2696987416.774194","898995805.5913979","1025998848","738435072","2624444482.064516","874814827.3548388","999677952","714608640"
,"4096000000","12288000000","8192000000","24576000000","2711538654.967742","903846218.3225807","1159421952","739917824","2637633734.193548","879211244.7311828","1131692032","716820480"
,"4096000000","12288000000","8192000000","24576000000","2701586299.870968","900528766.6236558","1132503040","735739904","2628512999.225806","876170999.7419355","1104953344","715382784"
,"4096000000","12288000000","8192000000","24576000000","2690518775.7419357","896839591.9139786","1009967104","739287040","2618258332.903226","872752777.6344086","988499968","715689984"
,"4096000000","12288000000","8192000000","24576000000","2689550137.806452","896516712.6021507","1021779968","738344960","2617036139.354839","872345379.7849462","997220352","715599872"
,"4096000000","12288000000","8192000000","24576000000","2716436413.935484","905478804.6451614","1040183296","765931520","2642999362.064516","880999787.3548386","1015250944","739639296"
,"4096000000","12288000000","8192000000","24576000000","2709193893.16129","903064631.0537635","1030529024","735854592","2634002035.612903","878000678.5376344","1002745856","714936320"
,,,"8192000000","24576000000","2679992452.129032","893330817.3763442","1059749888",,,"868101791.6559141",,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
